gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,1,1,19,0,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,48.93,610.2,0.0
Male,0,0,1,44,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),27.37,819.95,0.0
Male,0,0,0,26,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,0,Electronic check,50.05,1022.5,0.0
Female,0,1,1,21,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,62.93,926.25,0.0
Female,0,0,0,5,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,27.929999999999996,109.6,0.0
Female,1,1,0,42,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,133.76999999999998,3930.6,0.0
Male,0,0,0,10,1,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1,Mailed check,83.50999999999999,638.95,0.0
Female,0,1,0,71,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,Two year,1,Electronic check,65.86999999999999,3263.6,0.0
Male,0,0,1,30,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),35.49,723.3,0.0
Male,1,0,0,35,1,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,102.19999999999999,2471.25,0.0
Male,1,0,0,4,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),35.279999999999994,102.5,1.0
Female,0,0,0,1,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,69.92999999999999,49.95,0.0
Male,0,1,0,53,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,84.63,3184.25,1.0
Female,0,1,0,19,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,121.58999999999999,1564.4,0.0
Female,0,0,0,4,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,105.48999999999998,338.1,1.0
Female,0,0,0,31,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),29.259999999999994,689.35,0.0
Male,0,1,1,49,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,1.0,One year,1,Bank transfer (automatic),72.52,2541.25,1.0
Male,0,0,0,1,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.69999999999999,50.5,1.0
Female,0,0,0,9,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,111.36999999999999,723.4,1.0
Female,0,0,0,3,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),138.6,287.4,1.0
Female,1,1,0,38,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),104.92999999999999,2869.85,1.0
Male,0,1,1,18,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,1,Electronic check,119.83999999999999,1601.5,0.0
Female,0,1,1,70,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),161.21,8250.0,0.0
Male,0,0,0,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,27.65,265.75,0.0
Male,0,1,1,50,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,145.18,5071.05,1.0
Male,0,0,0,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Mailed check,27.929999999999996,257.0,0.0
Male,0,1,1,63,0,0.0,DSL,0.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Bank transfer (automatic),55.089999999999996,2395.05,0.0
Male,1,0,0,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,107.8,237.75,1.0
Female,0,0,0,7,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Mailed check,131.67,633.45,0.0
Male,0,1,1,60,1,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),107.73,4543.95,0.0
Male,1,1,0,38,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,34.79,955.75,0.0
Male,0,0,0,72,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),118.01999999999998,5997.1,0.0
Male,0,0,0,17,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,26.809999999999995,343.45,0.0
Female,0,1,1,71,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,0,Credit card (automatic),108.57,5574.35,0.0
Male,0,0,0,12,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,132.36999999999998,1173.55,0.0
Female,0,1,1,4,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,79.1,235.1,1.0
Male,0,0,0,55,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,One year,1,Mailed check,141.26,5552.05,0.0
Male,0,1,0,55,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),76.36999999999999,2978.3,1.0
Male,0,0,1,6,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,36.89,184.05,0.0
Female,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,99.05,70.75,1.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),28.279999999999998,20.2,1.0
Male,0,0,0,26,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,27.159999999999997,525.55,0.0
Female,0,1,1,55,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,One year,0,Mailed check,141.26,5448.6,0.0
Female,1,1,0,36,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),128.73,3301.05,0.0
Male,0,1,1,69,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),36.4,1796.55,0.0
Female,1,0,0,50,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,116.76,4113.7,0.0
Female,0,1,1,70,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),161.21,8250.0,0.0
Female,0,1,0,62,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,146.01999999999998,6613.65,0.0
Female,0,0,0,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,28.279999999999998,123.65,0.0
Female,0,0,0,2,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,75.80999999999999,101.65,0.0
Female,0,0,0,36,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Bank transfer (automatic),146.72,3886.45,0.0
Female,1,1,0,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),35.98,1937.4,0.0
Female,0,1,1,71,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),122.14999999999999,6328.7,0.0
Female,0,0,0,39,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,144.82999999999998,3994.45,1.0
Male,0,1,0,56,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Mailed check,125.58,4952.95,0.0
Male,0,0,0,7,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,134.68,639.7,0.0
Female,0,1,1,5,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,120.05,470.95,1.0
Male,0,1,0,64,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,102.96999999999998,4764.0,0.0
Male,0,1,1,70,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Two year,0,Bank transfer (automatic),137.61999999999998,6859.5,1.0
Female,0,0,0,23,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),69.58,1081.25,0.0
Male,0,0,0,62,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Bank transfer (automatic),97.16,4237.5,0.0
Female,1,0,0,66,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),112.63,5224.35,1.0
Male,0,1,0,32,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,0.0,One year,1,Electronic check,110.94999999999999,2619.15,0.0
Male,0,1,1,70,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,117.73999999999998,5979.7,0.0
Female,0,0,1,50,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,One year,1,Credit card (automatic),99.11999999999999,3478.15,0.0
Male,0,1,1,2,1,1.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,79.38,113.55,1.0
Female,0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),117.03999999999998,5959.3,0.0
Male,0,0,0,26,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,117.53,2254.2,1.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,28.419999999999998,20.3,0.0
Female,1,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,61.53,85.1,0.0
Male,1,0,0,67,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Electronic check,147.07,7171.7,0.0
Male,1,0,0,63,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),153.16,7031.45,0.0
Male,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,27.509999999999998,68.35,0.0
Male,1,0,0,20,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),99.82,1389.2,1.0
Female,0,0,0,45,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),125.01999999999998,4192.15,0.0
Female,0,0,0,59,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,One year,0,Credit card (automatic),111.78999999999999,4786.1,0.0
Female,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),28.279999999999998,20.2,1.0
Male,0,1,1,22,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Mailed check,140.07,2090.25,0.0
Female,0,0,0,70,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Mailed check,155.60999999999999,7737.55,0.0
Male,0,1,1,36,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),89.17999999999999,2188.5,0.0
Female,0,1,1,57,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),28.14,1087.7,0.0
Female,0,1,1,33,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,110.81,2531.4,0.0
Female,1,1,0,27,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,117.38999999999999,2310.2,0.0
Female,0,0,0,36,0,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),48.79,1267.2,0.0
Male,0,1,1,68,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),87.71,4375.8,0.0
Female,0,0,0,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,27.37,124.45,0.0
Male,0,1,1,21,1,1.0,DSL,1.0,1.0,0.0,1.0,1.0,0.0,One year,0,Mailed check,108.5,1625.0,1.0
Female,0,0,0,66,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,One year,1,Bank transfer (automatic),129.01,6056.9,0.0
Female,1,1,0,1,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,106.96000000000001,76.4,1.0
Female,0,1,0,55,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,1,Credit card (automatic),92.46999999999998,3462.1,0.0
Female,0,1,1,63,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),70.91,3221.25,0.0
Female,0,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,63.76999999999999,84.4,0.0
Female,0,1,1,70,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,149.1,7397.0,0.0
Female,0,1,0,22,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,76.58,1178.75,0.0
Female,0,0,0,46,1,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),76.09,2460.15,1.0
Female,0,1,1,28,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,One year,1,Bank transfer (automatic),115.98999999999998,2320.8,0.0
Male,0,1,0,72,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),115.21999999999998,5980.55,0.0
Female,0,0,1,13,1,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,74.83,718.1,0.0
Male,1,1,0,9,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),27.79,183.15,0.0
Male,0,0,0,15,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,0,Electronic check,133.98,1451.1,0.0
Female,0,1,0,53,1,0.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,154.7,5835.5,0.0
Female,0,1,0,33,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,28.07,669.45,0.0
Female,0,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Electronic check,161.21,8349.7,0.0
Male,0,0,0,10,1,1.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),101.01,794.25,1.0
Male,0,1,1,58,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Two year,0,Bank transfer (automatic),115.49999999999999,4828.05,0.0
Female,0,1,1,57,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),27.65,1272.05,0.0
Female,1,1,0,62,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),111.92999999999999,4819.75,0.0
Male,0,0,1,6,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,36.89,184.05,0.0
Female,0,1,1,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,26.669999999999998,201.7,0.0
Female,0,1,1,72,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),117.88,5986.55,0.0
Male,1,1,1,71,1,1.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,One year,1,Bank transfer (automatic),102.06,5139.65,0.0
Female,0,1,1,58,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Bank transfer (automatic),130.76,5435.6,1.0
Female,0,1,1,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Bank transfer (automatic),152.6,7661.8,0.0
Female,0,0,0,9,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),119.41999999999999,781.4,0.0
Female,0,0,0,4,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Mailed check,90.16,253.0,0.0
Male,0,0,0,49,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Two year,1,Bank transfer (automatic),92.61,3199.0,0.0
Female,0,1,1,61,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,1.0,One year,1,Bank transfer (automatic),70.98,3088.75,0.0
Female,0,0,0,68,0,0.0,DSL,0.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,0,Electronic check,62.93,3085.35,0.0
Female,0,1,1,36,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),71.46999999999998,1815.0,0.0
Male,1,1,0,32,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),112.41999999999999,2483.05,1.0
Male,0,1,0,61,1,1.0,DSL,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,111.71999999999998,4914.8,0.0
Female,0,0,0,22,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,70.49,1098.85,0.0
Male,0,1,1,67,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Mailed check,29.119999999999997,1411.9,0.0
Female,0,1,1,71,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,0,Credit card (automatic),108.57,5574.35,0.0
Male,1,1,0,30,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,109.06,2351.45,0.0
Female,0,1,0,49,1,1.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,One year,0,Electronic check,100.52,3472.05,0.0
Female,0,0,0,37,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),127.67999999999999,3382.3,0.0
Male,0,1,0,3,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,35.0,78.25,0.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,27.929999999999996,19.95,0.0
Female,1,1,1,65,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,150.43,7047.5,0.0
Male,1,0,0,35,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Credit card (automatic),127.39999999999999,3180.5,0.0
Male,0,1,0,11,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),112.69999999999999,896.9,1.0
Female,0,1,1,25,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,124.73999999999998,2368.4,1.0
Female,0,1,1,48,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,Two year,1,Credit card (automatic),98.13999999999999,3238.4,0.0
